polyclinic,date,time,patientCount
Ang Mo Kio,2017-12-20,14:50,90
Ang Mo Kio,2017-12-20,14:55,90
Ang Mo Kio,2017-12-20,15:00,90
Ang Mo Kio,2017-12-20,15:05,94
Ang Mo Kio,2017-12-20,15:10,94
Ang Mo Kio,2017-12-20,15:15,94
Ang Mo Kio,2017-12-20,15:20,107
Ang Mo Kio,2017-12-20,15:25,107
Ang Mo Kio,2017-12-20,15:30,107
Ang Mo Kio,2017-12-20,15:35,106
Ang Mo Kio,2017-12-20,15:40,106
Ang Mo Kio,2017-12-20,15:45,106
Ang Mo Kio,2017-12-20,15:50,109
Ang Mo Kio,2017-12-20,15:55,109
Ang Mo Kio,2017-12-21,08:00,6
Ang Mo Kio,2017-12-21,08:05,42
Ang Mo Kio,2017-12-21,08:10,42
Ang Mo Kio,2017-12-21,08:15,42
Ang Mo Kio,2017-12-21,08:20,64
Ang Mo Kio,2017-12-21,08:25,64
Ang Mo Kio,2017-12-21,08:30,64
Ang Mo Kio,2017-12-21,08:35,72
Ang Mo Kio,2017-12-21,08:40,72
Ang Mo Kio,2017-12-21,08:45,72
Ang Mo Kio,2017-12-21,08:50,88
Ang Mo Kio,2017-12-21,08:55,88
Ang Mo Kio,2017-12-21,09:00,88
Ang Mo Kio,2017-12-21,09:05,95
Ang Mo Kio,2017-12-21,09:10,95
Ang Mo Kio,2017-12-21,09:15,95
Ang Mo Kio,2017-12-21,09:20,100
Ang Mo Kio,2017-12-21,09:25,100
Ang Mo Kio,2017-12-21,09:30,100
Ang Mo Kio,2017-12-21,09:35,121
Ang Mo Kio,2017-12-21,09:40,121
Ang Mo Kio,2017-12-21,09:45,121
Ang Mo Kio,2017-12-21,09:50,123
Ang Mo Kio,2017-12-21,09:55,123
Ang Mo Kio,2017-12-21,10:00,123
Ang Mo Kio,2017-12-21,10:05,142
Ang Mo Kio,2017-12-21,10:10,142
Ang Mo Kio,2017-12-21,10:15,142
Ang Mo Kio,2017-12-21,10:20,142
Ang Mo Kio,2017-12-21,10:25,142
Ang Mo Kio,2017-12-21,10:30,142
Ang Mo Kio,2017-12-21,10:35,140
Ang Mo Kio,2017-12-21,10:40,140
Ang Mo Kio,2017-12-21,10:45,140
Ang Mo Kio,2017-12-21,10:50,140
Ang Mo Kio,2017-12-21,10:55,140
Ang Mo Kio,2017-12-21,11:00,140
Ang Mo Kio,2017-12-21,11:05,141
Ang Mo Kio,2017-12-21,11:10,141
Ang Mo Kio,2017-12-21,11:15,141
Ang Mo Kio,2017-12-21,11:20,137
Ang Mo Kio,2017-12-21,11:25,137
Ang Mo Kio,2017-12-21,11:30,137
Ang Mo Kio,2017-12-21,11:35,137
Ang Mo Kio,2017-12-21,11:40,137
Ang Mo Kio,2017-12-21,11:45,137
Ang Mo Kio,2017-12-21,11:50,139
Ang Mo Kio,2017-12-21,11:55,139
Ang Mo Kio,2017-12-21,13:30,62
Ang Mo Kio,2017-12-21,13:35,52
Ang Mo Kio,2017-12-21,13:40,52
Ang Mo Kio,2017-12-21,13:45,52
Ang Mo Kio,2017-12-21,13:50,54
Ang Mo Kio,2017-12-21,13:55,54
Ang Mo Kio,2017-12-21,14:00,54
Ang Mo Kio,2017-12-21,14:05,70
Ang Mo Kio,2017-12-21,14:10,70
Ang Mo Kio,2017-12-21,14:15,70
Ang Mo Kio,2017-12-21,14:20,91
Ang Mo Kio,2017-12-21,14:25,91
Ang Mo Kio,2017-12-21,14:30,91
Ang Mo Kio,2017-12-21,14:35,98
Ang Mo Kio,2017-12-21,14:40,98
Ang Mo Kio,2017-12-21,14:45,98
Ang Mo Kio,2017-12-21,14:50,90
Ang Mo Kio,2017-12-21,14:55,90
Ang Mo Kio,2017-12-21,15:00,90
Ang Mo Kio,2017-12-21,15:05,93
Ang Mo Kio,2017-12-21,15:10,93
Ang Mo Kio,2017-12-21,15:15,93
Ang Mo Kio,2017-12-21,15:20,93
Ang Mo Kio,2017-12-21,15:25,93
Ang Mo Kio,2017-12-21,15:30,93
Ang Mo Kio,2017-12-21,15:35,92
Ang Mo Kio,2017-12-21,15:40,92
Ang Mo Kio,2017-12-21,15:45,92
Ang Mo Kio,2017-12-21,15:50,102
Ang Mo Kio,2017-12-21,15:55,102
Ang Mo Kio,2017-12-22,08:00,0
Ang Mo Kio,2017-12-22,08:05,21
Ang Mo Kio,2017-12-22,08:10,21
Ang Mo Kio,2017-12-22,08:15,21
Ang Mo Kio,2017-12-22,08:20,70
Ang Mo Kio,2017-12-22,08:25,70
Ang Mo Kio,2017-12-22,08:30,70
Ang Mo Kio,2017-12-22,08:35,75
Ang Mo Kio,2017-12-22,08:40,75
Ang Mo Kio,2017-12-22,08:45,75
Ang Mo Kio,2017-12-22,08:50,79
Ang Mo Kio,2017-12-22,08:55,79
Ang Mo Kio,2017-12-22,09:00,79
Ang Mo Kio,2017-12-22,09:05,85
Ang Mo Kio,2017-12-22,09:10,85
Ang Mo Kio,2017-12-22,09:15,85
Ang Mo Kio,2017-12-22,09:20,89
Ang Mo Kio,2017-12-22,09:25,89
Ang Mo Kio,2017-12-22,09:30,89
Ang Mo Kio,2017-12-22,09:35,86
Ang Mo Kio,2017-12-22,09:40,86
Ang Mo Kio,2017-12-22,09:45,86
Ang Mo Kio,2017-12-22,09:50,90
Ang Mo Kio,2017-12-22,09:55,90
Ang Mo Kio,2017-12-22,10:00,90
Ang Mo Kio,2017-12-22,10:05,99
Ang Mo Kio,2017-12-22,10:10,99
Ang Mo Kio,2017-12-22,10:15,99
Ang Mo Kio,2017-12-22,10:20,88
Ang Mo Kio,2017-12-22,10:25,88
Ang Mo Kio,2017-12-22,10:30,88
Ang Mo Kio,2017-12-22,10:35,100
Ang Mo Kio,2017-12-22,10:40,100
Ang Mo Kio,2017-12-22,10:45,100
Ang Mo Kio,2017-12-22,10:50,101
Ang Mo Kio,2017-12-22,10:55,101
Ang Mo Kio,2017-12-22,11:00,101
Ang Mo Kio,2017-12-22,11:05,107
Ang Mo Kio,2017-12-22,11:10,107
Ang Mo Kio,2017-12-22,11:15,107
Ang Mo Kio,2017-12-22,11:20,112
Ang Mo Kio,2017-12-22,11:25,112
Ang Mo Kio,2017-12-22,11:30,112
Ang Mo Kio,2017-12-22,11:35,110
Ang Mo Kio,2017-12-22,11:40,110
Ang Mo Kio,2017-12-22,11:45,110
Ang Mo Kio,2017-12-22,11:50,109
Ang Mo Kio,2017-12-22,11:55,109
Ang Mo Kio,2017-12-22,13:30,29
Ang Mo Kio,2017-12-22,13:35,32
Ang Mo Kio,2017-12-22,13:40,32
Ang Mo Kio,2017-12-22,13:45,32
Ang Mo Kio,2017-12-22,13:50,42
Ang Mo Kio,2017-12-22,13:55,42
Ang Mo Kio,2017-12-22,14:00,42
Ang Mo Kio,2017-12-22,14:05,56
Ang Mo Kio,2017-12-22,14:10,56
Ang Mo Kio,2017-12-22,14:15,56
Ang Mo Kio,2017-12-22,14:20,71
Ang Mo Kio,2017-12-22,14:25,71
Ang Mo Kio,2017-12-22,14:30,71
Ang Mo Kio,2017-12-22,14:35,81
Ang Mo Kio,2017-12-22,14:40,81
Ang Mo Kio,2017-12-22,14:45,81
Ang Mo Kio,2017-12-22,14:50,83
Ang Mo Kio,2017-12-22,14:55,83
Ang Mo Kio,2017-12-22,15:00,83
Ang Mo Kio,2017-12-22,15:05,90
Ang Mo Kio,2017-12-22,15:10,90
Ang Mo Kio,2017-12-22,15:15,90
Ang Mo Kio,2017-12-22,15:20,87
Ang Mo Kio,2017-12-22,15:25,87
Ang Mo Kio,2017-12-22,15:30,87
Ang Mo Kio,2017-12-22,15:35,76
Ang Mo Kio,2017-12-22,15:40,76
Ang Mo Kio,2017-12-22,15:45,76
Ang Mo Kio,2017-12-22,15:50,76
Ang Mo Kio,2017-12-22,15:55,76
Ang Mo Kio,2017-12-23,08:00,0
Ang Mo Kio,2017-12-23,08:05,33
Ang Mo Kio,2017-12-23,08:10,33
Ang Mo Kio,2017-12-23,08:15,33
Ang Mo Kio,2017-12-23,08:20,57
Ang Mo Kio,2017-12-23,08:25,57
Ang Mo Kio,2017-12-23,08:30,57
Ang Mo Kio,2017-12-23,08:35,51
Ang Mo Kio,2017-12-23,08:40,51
Ang Mo Kio,2017-12-23,08:45,51
Ang Mo Kio,2017-12-23,08:50,52
Ang Mo Kio,2017-12-23,08:55,52
Ang Mo Kio,2017-12-23,09:00,52
Ang Mo Kio,2017-12-23,09:05,51
Ang Mo Kio,2017-12-23,09:10,51
Ang Mo Kio,2017-12-23,09:15,51
Ang Mo Kio,2017-12-23,09:20,54
Ang Mo Kio,2017-12-23,09:25,54
Ang Mo Kio,2017-12-23,09:30,54
Ang Mo Kio,2017-12-23,09:35,53
Ang Mo Kio,2017-12-23,09:40,53
Ang Mo Kio,2017-12-23,09:45,53
Ang Mo Kio,2017-12-23,09:50,62
Ang Mo Kio,2017-12-23,09:55,62
Ang Mo Kio,2017-12-23,10:00,62
Ang Mo Kio,2017-12-23,10:05,62
Ang Mo Kio,2017-12-23,10:10,62
Ang Mo Kio,2017-12-23,10:15,62
Ang Mo Kio,2017-12-23,10:20,78
Ang Mo Kio,2017-12-23,10:25,78
Ang Mo Kio,2017-12-23,10:30,78
Ang Mo Kio,2017-12-23,10:35,73
Ang Mo Kio,2017-12-23,10:40,73
Ang Mo Kio,2017-12-23,10:45,73
Ang Mo Kio,2017-12-23,10:50,79
Ang Mo Kio,2017-12-23,10:55,79
Ang Mo Kio,2017-12-23,11:00,79
Ang Mo Kio,2017-12-23,11:05,80
Ang Mo Kio,2017-12-23,11:10,80
Ang Mo Kio,2017-12-23,11:15,80
Ang Mo Kio,2017-12-23,11:20,93
Ang Mo Kio,2017-12-23,11:25,93
Ang Mo Kio,2017-12-23,11:30,93
Ang Mo Kio,2017-12-23,11:35,82
Ang Mo Kio,2017-12-23,11:40,82
Ang Mo Kio,2017-12-23,11:45,82
Ang Mo Kio,2017-12-23,11:50,68
Ang Mo Kio,2017-12-23,11:55,68
Ang Mo Kio,2017-12-25,08:00,0
Ang Mo Kio,2017-12-25,08:05,0
Ang Mo Kio,2017-12-25,08:10,0
Ang Mo Kio,2017-12-25,08:15,0
Ang Mo Kio,2017-12-25,08:20,0
Ang Mo Kio,2017-12-25,08:25,0
Ang Mo Kio,2017-12-25,08:30,0
Ang Mo Kio,2017-12-25,08:35,0
Ang Mo Kio,2017-12-25,08:40,0
Ang Mo Kio,2017-12-25,08:45,0
Ang Mo Kio,2017-12-25,08:50,0
Ang Mo Kio,2017-12-25,08:55,0
Ang Mo Kio,2017-12-25,09:00,0
Ang Mo Kio,2017-12-25,09:05,0
Ang Mo Kio,2017-12-25,09:10,0
Ang Mo Kio,2017-12-25,09:15,0
Ang Mo Kio,2017-12-25,09:20,0
Ang Mo Kio,2017-12-25,09:25,0
Ang Mo Kio,2017-12-25,09:30,0
Ang Mo Kio,2017-12-25,09:35,0
Ang Mo Kio,2017-12-25,09:40,0
Ang Mo Kio,2017-12-25,09:45,0
Ang Mo Kio,2017-12-25,09:50,0
Ang Mo Kio,2017-12-25,09:55,0
Ang Mo Kio,2017-12-25,10:00,0
Ang Mo Kio,2017-12-25,10:05,0
Ang Mo Kio,2017-12-25,10:10,0
Ang Mo Kio,2017-12-25,10:15,0
Ang Mo Kio,2017-12-25,10:20,0
Ang Mo Kio,2017-12-25,10:25,0
Ang Mo Kio,2017-12-25,10:30,0
Ang Mo Kio,2017-12-25,10:35,0
Ang Mo Kio,2017-12-25,10:40,0
Ang Mo Kio,2017-12-25,10:45,0
Ang Mo Kio,2017-12-25,10:50,0
Ang Mo Kio,2017-12-25,10:55,0
Ang Mo Kio,2017-12-25,11:00,0
Ang Mo Kio,2017-12-25,11:05,0
Ang Mo Kio,2017-12-25,11:10,0
Ang Mo Kio,2017-12-25,11:15,0
Ang Mo Kio,2017-12-25,11:20,0
Ang Mo Kio,2017-12-25,11:25,0
Ang Mo Kio,2017-12-25,11:30,0
Ang Mo Kio,2017-12-25,11:35,0
Ang Mo Kio,2017-12-25,11:40,0
Ang Mo Kio,2017-12-25,11:45,0
Ang Mo Kio,2017-12-25,11:50,0
Ang Mo Kio,2017-12-25,11:55,0
Ang Mo Kio,2017-12-25,13:30,0
Ang Mo Kio,2017-12-25,13:35,0
Ang Mo Kio,2017-12-25,13:40,0
Ang Mo Kio,2017-12-25,13:45,0
Ang Mo Kio,2017-12-25,13:50,0
Ang Mo Kio,2017-12-25,13:55,0
Ang Mo Kio,2017-12-25,14:00,0
Ang Mo Kio,2017-12-25,14:05,0
Ang Mo Kio,2017-12-25,14:10,0
Ang Mo Kio,2017-12-25,14:15,0
Ang Mo Kio,2017-12-25,14:20,0
Ang Mo Kio,2017-12-25,14:25,0
Ang Mo Kio,2017-12-25,14:30,0
Ang Mo Kio,2017-12-25,14:35,0
Ang Mo Kio,2017-12-25,14:40,0
Ang Mo Kio,2017-12-25,14:45,0
Ang Mo Kio,2017-12-25,14:50,0
Ang Mo Kio,2017-12-25,14:55,0
Ang Mo Kio,2017-12-25,15:00,0
Ang Mo Kio,2017-12-25,15:05,0
Ang Mo Kio,2017-12-25,15:10,0
Ang Mo Kio,2017-12-25,15:15,0
Ang Mo Kio,2017-12-25,15:20,0
Ang Mo Kio,2017-12-25,15:25,0
Ang Mo Kio,2017-12-25,15:30,0
Ang Mo Kio,2017-12-25,15:35,0
Ang Mo Kio,2017-12-25,15:40,0
Ang Mo Kio,2017-12-25,15:45,0
Ang Mo Kio,2017-12-25,15:50,0
Ang Mo Kio,2017-12-25,15:55,0
Ang Mo Kio,2017-12-26,08:00,0
Ang Mo Kio,2017-12-26,08:05,37
Ang Mo Kio,2017-12-26,08:10,37
Ang Mo Kio,2017-12-26,08:15,37
Ang Mo Kio,2017-12-26,08:20,84
Ang Mo Kio,2017-12-26,08:25,84
Ang Mo Kio,2017-12-26,08:30,84
Ang Mo Kio,2017-12-26,08:35,97
Ang Mo Kio,2017-12-26,08:40,97
Ang Mo Kio,2017-12-26,08:45,97
Ang Mo Kio,2017-12-26,08:50,98
Ang Mo Kio,2017-12-26,08:55,98
Ang Mo Kio,2017-12-26,09:00,98
Ang Mo Kio,2017-12-26,09:05,115
Ang Mo Kio,2017-12-26,09:10,115
Ang Mo Kio,2017-12-26,09:15,115
Ang Mo Kio,2017-12-26,09:20,124
Ang Mo Kio,2017-12-26,09:25,124
Ang Mo Kio,2017-12-26,09:30,124
Ang Mo Kio,2017-12-26,09:35,133
Ang Mo Kio,2017-12-26,09:40,133
Ang Mo Kio,2017-12-26,09:45,133
Ang Mo Kio,2017-12-26,09:50,156
Ang Mo Kio,2017-12-26,09:55,156
Ang Mo Kio,2017-12-26,10:00,156
Ang Mo Kio,2017-12-26,10:05,162
Ang Mo Kio,2017-12-26,10:10,162
Ang Mo Kio,2017-12-26,10:15,162
Ang Mo Kio,2017-12-26,10:20,164
Ang Mo Kio,2017-12-26,10:25,164
Ang Mo Kio,2017-12-26,10:30,164
Ang Mo Kio,2017-12-26,10:35,178
Ang Mo Kio,2017-12-26,10:40,178
Ang Mo Kio,2017-12-26,10:45,178
Ang Mo Kio,2017-12-26,10:50,164
Ang Mo Kio,2017-12-26,10:55,164
Ang Mo Kio,2017-12-26,11:00,164
Ang Mo Kio,2017-12-26,11:05,165
Ang Mo Kio,2017-12-26,11:10,165
Ang Mo Kio,2017-12-26,11:15,165
Ang Mo Kio,2017-12-26,11:20,174
Ang Mo Kio,2017-12-26,11:25,174
Ang Mo Kio,2017-12-26,11:30,174
Ang Mo Kio,2017-12-26,11:35,170
Ang Mo Kio,2017-12-26,11:40,170
Ang Mo Kio,2017-12-26,11:45,170
Ang Mo Kio,2017-12-26,11:50,174
Ang Mo Kio,2017-12-26,11:55,174
Ang Mo Kio,2017-12-26,13:30,121
Ang Mo Kio,2017-12-26,13:35,118
Ang Mo Kio,2017-12-26,13:40,118
Ang Mo Kio,2017-12-26,13:45,118
Ang Mo Kio,2017-12-26,13:50,128
Ang Mo Kio,2017-12-26,13:55,128
Ang Mo Kio,2017-12-26,14:00,128
Ang Mo Kio,2017-12-26,14:05,144
Ang Mo Kio,2017-12-26,14:10,144
Ang Mo Kio,2017-12-26,14:15,144
Ang Mo Kio,2017-12-26,14:20,169
Ang Mo Kio,2017-12-26,14:25,169
Ang Mo Kio,2017-12-26,14:30,169
Ang Mo Kio,2017-12-26,14:35,179
Ang Mo Kio,2017-12-26,14:40,179
Ang Mo Kio,2017-12-26,14:45,179
Ang Mo Kio,2017-12-26,14:50,178
Ang Mo Kio,2017-12-26,14:55,178
Ang Mo Kio,2017-12-26,15:00,178
Ang Mo Kio,2017-12-26,15:05,188
Ang Mo Kio,2017-12-26,15:10,188
Ang Mo Kio,2017-12-26,15:15,188
Ang Mo Kio,2017-12-26,15:20,202
Ang Mo Kio,2017-12-26,15:25,202
Ang Mo Kio,2017-12-26,15:30,202
Ang Mo Kio,2017-12-26,15:35,216
Ang Mo Kio,2017-12-26,15:40,216
Ang Mo Kio,2017-12-26,15:45,216
Ang Mo Kio,2017-12-26,15:50,211
Ang Mo Kio,2017-12-26,15:55,211
Ang Mo Kio,2017-12-27,08:00,0
Ang Mo Kio,2017-12-27,08:05,49
Ang Mo Kio,2017-12-27,08:10,49
Ang Mo Kio,2017-12-27,08:15,49
Ang Mo Kio,2017-12-27,08:20,70
Ang Mo Kio,2017-12-27,08:25,70
Ang Mo Kio,2017-12-27,08:30,70
Ang Mo Kio,2017-12-27,08:35,71
Ang Mo Kio,2017-12-27,08:40,71
Ang Mo Kio,2017-12-27,08:45,71
Ang Mo Kio,2017-12-27,08:50,60
Ang Mo Kio,2017-12-27,08:55,60
Ang Mo Kio,2017-12-27,09:00,60
Ang Mo Kio,2017-12-27,09:05,67
Ang Mo Kio,2017-12-27,09:10,67
Ang Mo Kio,2017-12-27,09:15,67
Ang Mo Kio,2017-12-27,09:20,72
Ang Mo Kio,2017-12-27,09:25,72
Ang Mo Kio,2017-12-27,09:30,72
Ang Mo Kio,2017-12-27,09:35,83
Ang Mo Kio,2017-12-27,09:40,83
Ang Mo Kio,2017-12-27,09:45,83
Ang Mo Kio,2017-12-27,09:50,90
Ang Mo Kio,2017-12-27,09:55,90
Ang Mo Kio,2017-12-27,10:00,90
Ang Mo Kio,2017-12-27,10:05,101
Ang Mo Kio,2017-12-27,10:10,101
Ang Mo Kio,2017-12-27,10:15,101
Ang Mo Kio,2017-12-27,10:20,101
Ang Mo Kio,2017-12-27,10:25,101
Ang Mo Kio,2017-12-27,10:30,101
Ang Mo Kio,2017-12-27,10:35,110
Ang Mo Kio,2017-12-27,10:40,110
Ang Mo Kio,2017-12-27,10:45,110
Ang Mo Kio,2017-12-27,10:50,117
Ang Mo Kio,2017-12-27,10:55,117
Ang Mo Kio,2017-12-27,11:00,117
Ang Mo Kio,2017-12-27,11:05,123
Ang Mo Kio,2017-12-27,11:10,123
Ang Mo Kio,2017-12-27,11:15,123
Ang Mo Kio,2017-12-27,11:20,132
Ang Mo Kio,2017-12-27,11:25,132
Ang Mo Kio,2017-12-27,11:30,132
Ang Mo Kio,2017-12-27,11:35,132
Ang Mo Kio,2017-12-27,11:40,132
Ang Mo Kio,2017-12-27,11:45,132
Ang Mo Kio,2017-12-27,11:50,144
Ang Mo Kio,2017-12-27,11:55,144
Ang Mo Kio,2017-12-27,13:30,86
Ang Mo Kio,2017-12-27,13:35,93
Ang Mo Kio,2017-12-27,13:40,93
Ang Mo Kio,2017-12-27,13:45,93
Ang Mo Kio,2017-12-27,13:50,109
Ang Mo Kio,2017-12-27,13:55,109
Ang Mo Kio,2017-12-27,14:00,109
Ang Mo Kio,2017-12-27,14:05,130
Ang Mo Kio,2017-12-27,14:10,130
Ang Mo Kio,2017-12-27,14:15,130
Ang Mo Kio,2017-12-27,14:20,157
Ang Mo Kio,2017-12-27,14:25,157
Ang Mo Kio,2017-12-27,14:30,157
Ang Mo Kio,2017-12-27,14:35,151
Ang Mo Kio,2017-12-27,14:40,151
Ang Mo Kio,2017-12-27,14:45,151
Ang Mo Kio,2017-12-27,14:50,153
Ang Mo Kio,2017-12-27,14:55,153
Ang Mo Kio,2017-12-27,15:00,153
Ang Mo Kio,2017-12-27,15:05,175
Ang Mo Kio,2017-12-27,15:10,175
Ang Mo Kio,2017-12-27,15:15,175
Ang Mo Kio,2017-12-27,15:20,171
Ang Mo Kio,2017-12-27,15:25,171
Ang Mo Kio,2017-12-27,15:30,171
Ang Mo Kio,2017-12-27,15:35,161
Ang Mo Kio,2017-12-27,15:40,161
Ang Mo Kio,2017-12-27,15:45,161
Ang Mo Kio,2017-12-27,15:50,162
Ang Mo Kio,2017-12-27,15:55,162
Ang Mo Kio,2017-12-28,08:00,0
Ang Mo Kio,2017-12-28,08:05,15
Ang Mo Kio,2017-12-28,08:10,15
Ang Mo Kio,2017-12-28,08:15,15
Ang Mo Kio,2017-12-28,08:20,64
Ang Mo Kio,2017-12-28,08:25,64
Ang Mo Kio,2017-12-28,08:30,64
Ang Mo Kio,2017-12-28,08:35,60
Ang Mo Kio,2017-12-28,08:40,60
Ang Mo Kio,2017-12-28,08:45,60
Ang Mo Kio,2017-12-28,08:50,63
Ang Mo Kio,2017-12-28,08:55,63
Ang Mo Kio,2017-12-28,09:00,63
Ang Mo Kio,2017-12-28,09:05,76
Ang Mo Kio,2017-12-28,09:10,76
Ang Mo Kio,2017-12-28,09:15,76
Ang Mo Kio,2017-12-28,09:20,89
Ang Mo Kio,2017-12-28,09:25,89
Ang Mo Kio,2017-12-28,09:30,89
Ang Mo Kio,2017-12-28,09:35,102
Ang Mo Kio,2017-12-28,09:40,102
Ang Mo Kio,2017-12-28,09:45,102
Ang Mo Kio,2017-12-28,09:50,110
Ang Mo Kio,2017-12-28,09:55,110
Ang Mo Kio,2017-12-28,10:00,110
Ang Mo Kio,2017-12-28,10:05,120
Ang Mo Kio,2017-12-28,10:10,120
Ang Mo Kio,2017-12-28,10:15,120
Ang Mo Kio,2017-12-28,10:20,128
Ang Mo Kio,2017-12-28,10:25,128
Ang Mo Kio,2017-12-28,10:30,128
Ang Mo Kio,2017-12-28,10:35,122
Ang Mo Kio,2017-12-28,10:40,122
Ang Mo Kio,2017-12-28,10:45,122
Ang Mo Kio,2017-12-28,10:50,134
Ang Mo Kio,2017-12-28,10:55,134
Ang Mo Kio,2017-12-28,11:00,134
Ang Mo Kio,2017-12-28,11:05,143
Ang Mo Kio,2017-12-28,11:10,143
Ang Mo Kio,2017-12-28,11:15,143
Ang Mo Kio,2017-12-28,11:20,136
Ang Mo Kio,2017-12-28,11:25,136
Ang Mo Kio,2017-12-28,11:30,136
Ang Mo Kio,2017-12-28,11:35,145
Ang Mo Kio,2017-12-28,11:40,145
Ang Mo Kio,2017-12-28,11:45,145
Ang Mo Kio,2017-12-28,11:50,129
Ang Mo Kio,2017-12-28,11:55,129
Ang Mo Kio,2017-12-28,13:30,73
Ang Mo Kio,2017-12-28,13:35,81
Ang Mo Kio,2017-12-28,13:40,81
Ang Mo Kio,2017-12-28,13:45,81
Ang Mo Kio,2017-12-28,13:50,89
Ang Mo Kio,2017-12-28,13:55,89
Ang Mo Kio,2017-12-28,14:00,89
Ang Mo Kio,2017-12-28,14:05,96
Ang Mo Kio,2017-12-28,14:10,96
Ang Mo Kio,2017-12-28,14:15,96
Ang Mo Kio,2017-12-28,14:20,121
Ang Mo Kio,2017-12-28,14:25,121
Ang Mo Kio,2017-12-28,14:30,121
Ang Mo Kio,2017-12-28,14:35,138
Ang Mo Kio,2017-12-28,14:40,138
Ang Mo Kio,2017-12-28,14:45,138
Ang Mo Kio,2017-12-28,14:50,141
Ang Mo Kio,2017-12-28,14:55,141
Ang Mo Kio,2017-12-28,15:00,141
Ang Mo Kio,2017-12-28,15:05,140
Ang Mo Kio,2017-12-28,15:10,140
Ang Mo Kio,2017-12-28,15:15,140
Ang Mo Kio,2017-12-28,15:20,152
Ang Mo Kio,2017-12-28,15:25,152
Ang Mo Kio,2017-12-28,15:30,152
Ang Mo Kio,2017-12-28,15:35,158
Ang Mo Kio,2017-12-28,15:40,158
Ang Mo Kio,2017-12-28,15:45,158
Ang Mo Kio,2017-12-28,15:50,170
Ang Mo Kio,2017-12-28,15:55,170
Ang Mo Kio,2017-12-29,08:00,0
Ang Mo Kio,2017-12-29,08:05,30
Ang Mo Kio,2017-12-29,08:10,30
Ang Mo Kio,2017-12-29,08:15,30
Ang Mo Kio,2017-12-29,08:20,77
Ang Mo Kio,2017-12-29,08:25,77
Ang Mo Kio,2017-12-29,08:30,77
Ang Mo Kio,2017-12-29,08:35,70
Ang Mo Kio,2017-12-29,08:40,70
Ang Mo Kio,2017-12-29,08:45,70
Ang Mo Kio,2017-12-29,08:50,83
Ang Mo Kio,2017-12-29,08:55,83
Ang Mo Kio,2017-12-29,09:00,83
Ang Mo Kio,2017-12-29,09:05,97
Ang Mo Kio,2017-12-29,09:10,97
Ang Mo Kio,2017-12-29,09:15,97
Ang Mo Kio,2017-12-29,09:20,102
Ang Mo Kio,2017-12-29,09:25,102
Ang Mo Kio,2017-12-29,09:30,102
Ang Mo Kio,2017-12-29,09:35,107
Ang Mo Kio,2017-12-29,09:40,107
Ang Mo Kio,2017-12-29,09:45,107
Ang Mo Kio,2017-12-29,09:50,112
Ang Mo Kio,2017-12-29,09:55,112
Ang Mo Kio,2017-12-29,10:00,112
Ang Mo Kio,2017-12-29,10:05,110
Ang Mo Kio,2017-12-29,10:10,110
Ang Mo Kio,2017-12-29,10:15,110
Ang Mo Kio,2017-12-29,10:20,124
Ang Mo Kio,2017-12-29,10:25,124
Ang Mo Kio,2017-12-29,10:30,124
Ang Mo Kio,2017-12-29,10:35,130
Ang Mo Kio,2017-12-29,10:40,130
Ang Mo Kio,2017-12-29,10:45,130
Ang Mo Kio,2017-12-29,10:50,138
Ang Mo Kio,2017-12-29,10:55,138
Ang Mo Kio,2017-12-29,11:00,138
Ang Mo Kio,2017-12-29,11:05,152
Ang Mo Kio,2017-12-29,11:10,152
Ang Mo Kio,2017-12-29,11:15,152
Ang Mo Kio,2017-12-29,11:20,159
Ang Mo Kio,2017-12-29,11:25,159
Ang Mo Kio,2017-12-29,11:30,159
Ang Mo Kio,2017-12-29,11:35,184
Ang Mo Kio,2017-12-29,11:40,184
Ang Mo Kio,2017-12-29,11:45,184
Ang Mo Kio,2017-12-29,11:50,191
Ang Mo Kio,2017-12-29,11:55,191
Ang Mo Kio,2017-12-29,13:30,114
Ang Mo Kio,2017-12-29,13:35,98
Ang Mo Kio,2017-12-29,13:40,98
Ang Mo Kio,2017-12-29,13:45,98
Ang Mo Kio,2017-12-29,13:50,111
Ang Mo Kio,2017-12-29,13:55,111
Ang Mo Kio,2017-12-29,14:00,111
Ang Mo Kio,2017-12-29,14:05,123
Ang Mo Kio,2017-12-29,14:10,123
Ang Mo Kio,2017-12-29,14:15,123
Ang Mo Kio,2017-12-29,14:20,158
Ang Mo Kio,2017-12-29,14:25,158
Ang Mo Kio,2017-12-29,14:30,158
Ang Mo Kio,2017-12-29,14:35,158
Ang Mo Kio,2017-12-29,14:40,158
Ang Mo Kio,2017-12-29,14:45,158
Ang Mo Kio,2017-12-29,14:50,170
Ang Mo Kio,2017-12-29,14:55,170
Ang Mo Kio,2017-12-29,15:00,170
Ang Mo Kio,2017-12-29,15:05,174
Ang Mo Kio,2017-12-29,15:10,174
Ang Mo Kio,2017-12-29,15:15,174
Ang Mo Kio,2017-12-29,15:20,175
Ang Mo Kio,2017-12-29,15:25,175
Ang Mo Kio,2017-12-29,15:30,175
Ang Mo Kio,2017-12-29,15:35,195
Ang Mo Kio,2017-12-29,15:40,195
Ang Mo Kio,2017-12-29,15:45,195
Ang Mo Kio,2017-12-29,15:50,189
Ang Mo Kio,2017-12-29,15:55,189
